title,company,location,description,posted_at,source,source_url,scraped_at
Data Scientist,PT Sarana Maju Lestari,"Jakarta Selatan,Surabaya",Jobdesk Anomaly detection to monitor real-time condition of power plant equipment for predictive maintenance strategies. Forecast the real-time sensor...,2021-12-10T10:14:06Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-scientist-3717983,2026-07-19T00:00:00Z
Front End Developer,PT. Star Karlo Indonesia,Bandung,Front End Responsibilities: Build a website using ReactJS framework Create frontend application implementation based on Business Process documentation...,2021-12-10T10:08:47Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-3717970,2026-07-19T00:00:00Z
Software Engineer,PT Imani Prima,Jawa Barat,"Uraian Tugas : Mengembangkan solusi software berdasarkan spesifikasi kebutuhan Merawat, memperbaiki, meningkatkan dan membperbaharui software yang ada...",2021-12-10T08:53:07Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-3717842,2026-07-19T00:00:00Z
Talent Management Data Analyst,PT Mandiri Tunas Finance,Jakarta Raya,Job Description: You will provide analytical data to support talent management activities in company using the latest data processing devices You will...,2021-12-10T08:50:53Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/talent-management-data-analyst-3717838,2026-07-19T00:00:00Z
Sports Trader (Data Analyst),"Tri7 Solutions, Inc.",,Responsibilities: Monitoring of analysis/odds schedules Compilation and trading of sports products for a variety of markets and sports Delivering a...,2021-12-10T08:38:25Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/sports-trader-data-analyst-11586664/origin/ph,2026-07-19T00:00:00Z
Business Analyst,PT Katadata Indonesia,Jakarta Selatan,"KATADATA.co.id is an online media, data and research company in the fields of economy and business. Our company provides news, information, data and...",2021-12-10T08:23:15Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/business-analyst-3717798,2026-07-19T00:00:00Z
Backend Developer,ION Communications,Jakarta Raya,"Hello!We are a South Korea-based enterprise software company, is urgently hiring a Full time Backend Developer. Currently we are building a new tech...",2021-12-10T08:14:06Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-developer-3717778,2026-07-19T00:00:00Z
Data Analyst,Wall Street English,Jakarta Raya,Benefits: Strategic office location. Comfortable working environment. Competitive salary. Private health insurance. Education allowance....,2021-12-10T08:09:40Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-analyst-3717769,2026-07-19T00:00:00Z
IT Business Analyst,ARMATASOFT,Jakarta Raya,We are looking for a skilled IT Business Analyst to join our IT Development TeamYour Responsible : Evaluating and Optimizing business processes...,2021-12-10T08:05:18Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-business-analyst-3717761,2026-07-19T00:00:00Z
BUSINESS ANALYST (BA),PT Lintas Media Danawa,Depok,"Job Description: Bridge the gap between business users, solution architects, and IT developers by conducting business analysis work as part of a team...",2021-12-10T07:23:33Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/business-analyst-ba-3717644,2026-07-19T00:00:00Z
Frontend Developer (Angular),PT Insura Media Solusi (Jakarta),Jakarta Raya,Qualification :  Candidate must process at least a Bachelor's Degree in Information technology  At least 1-3 years of working experience in the...,2021-12-10T05:53:31Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/frontend-developer-angular-3717462,2026-07-19T00:00:00Z
Frontend Developer Senior (React.JS),PT Indodev Niaga Internet,Banten,Job Description Identifies and evaluates new technologies for alignment with technology roadmap and business value; creates plans for integration and...,2021-12-10T02:57:42Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/frontend-developer-senior-react-js-3717159,2026-07-19T00:00:00Z
Senior Frontend Developer (Angular),PT Indodev Niaga Internet,Jakarta Selatan,"Job DescriptionDevelop client-side logic, frontend interface for Web App using Angular 4+.Minimum QualificationsDataOn affiliates with Qual Innotek...",2021-12-10T02:51:26Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-frontend-developer-angular-3717149,2026-07-19T00:00:00Z
Software Engineer,PT Edmi Indonesia,Cikarang,We are looking for an experienced .NET Software Engineer to build complex systems in the smart metering business. You will be directly involved with...,2021-12-10T02:24:37Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-3717091,2026-07-19T00:00:00Z
Data Analyst,PT Biznet Gio Nusantara,Jakarta Raya,"Melakukan pengumpulan, pengolahan, dan penyajian data dalam bentuk visual atau lain untuk mendukung progress bisnis dan pengambilan keputusan...",2021-12-09T22:33:47Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-analyst-1029860764,2026-07-19T00:00:00Z
Golang Software Engineer,PT RDP Solutions Indonesia,Jakarta Barat,Be part of the Technology team that designs and develop software applications &amp; solutions in the payment industry. At the heart of our software...,2021-12-09T21:00:48Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/golang-software-engineer-9050118/origin/sg,2026-07-19T00:00:00Z
Backend Developer,Attention Please!,"Jakarta Raya,Bali","Our Stack Node, GraphQL, Apollo, Express, Babel, TypeScript, Prisma, SQL, Docker Java  Requirements 2+ years of experience designing, developing...",2021-12-09T20:30:59Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-developer-3699575,2026-07-19T00:00:00Z
Frontend Developer Bisnis.com,Bisnis Indonesia,Jakarta Pusat,"Minimum Qualifications: Bachelor degree in Computer Science or related fields, or equivalent professional experience in software development. Strong...",2021-12-09T20:30:59Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/frontend-developer-bisnis-com-3699550,2026-07-19T00:00:00Z
DATA ANALYST (MANDARIN SPEAKER),PT Wook Global Technology,Jakarta Utara,* HARAP MEMBACA DENGAN TELITI MENGENAI MANDARIN TRANSLATOR DAN KUALIFIKASI YANG KAMI BUTUHKAN. KAMI MENGHIMBAU KESERIUSAN KANDIDAT DALAM MELAMAR....,2021-12-09T20:30:57Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-analyst-mandarin-speaker-3699722,2026-07-19T00:00:00Z
Software engineer,PT Global Visi Media,Jakarta Raya,Job Description Review and Optimize Current Technology in Business Units Technical Advisor in DMP / SSP Project Technical Advisor in GA Project...,2021-12-09T20:30:56Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-3699793,2026-07-19T00:00:00Z
Senior Software Developer C# - 1 year contract,PT Mitra Solusi Telematika,Jakarta Selatan,Persyaratan: Berpengalaman mengerjakan 2-3 project dengan menggunakan dot net C# MVC Berpengalaman 2-3 Project menggunakan Database SQL Server...,2021-12-09T20:30:56Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-developer-c-1-year-contract-3699823,2026-07-19T00:00:00Z
Data Scientist,,Jakarta Raya,Responsibilities: Analyse and determine risks to help clients make sound financial decisions. Determine solutions to minimize or eliminate risks...,2021-12-09T20:30:54Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-scientist-3700010,2026-07-19T00:00:00Z
Backend Software Engineer,,Jakarta Selatan,"Responsibility: Participate in the full development lifecycle activities of the product (design, coding, testing &amp; deployment activities)....",2021-12-09T20:01:02Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-software-engineer-3700248,2026-07-19T00:00:00Z
Front End Developer,PT Asuransi Jiwa Sinarmas MSIG Tbk.,Jakarta Pusat,Requirement: Bachelor Degree in Computer Science or equivalent from reputable university Minimum 3 year experience in web application development...,2021-12-09T20:01:01Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-3700280,2026-07-19T00:00:00Z
Front End Developer,PT Solusi Bisnis Batavia,Jakarta Raya,Job Description: Transforming complex layout PSDs into pixel-perfect presentation-layer HTML5/CSS3 templates Creating responsive website designs...,2021-12-09T20:00:55Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-3700618,2026-07-19T00:00:00Z
Front End Developer,PT Karang Mas Sejahtera,Jakarta Pusat,"Job Responsibilities: Researching, designing, implementing, and managing software programs Testing and evaluating new programs Identifying areas for...",2021-12-09T20:00:55Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-3700643,2026-07-19T00:00:00Z
Fullstack Developer,PT Arah Environmental Indonesia,Jakarta Selatan,Ringkasan Pekerjaan : Bagian dari Team Pengembang Aplikasi yang memenuhi syarat untuk merancang dan membuat kode program serta aplikasi secara...,2021-12-09T20:00:55Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/fullstack-developer-3700651,2026-07-19T00:00:00Z
Front End Developer,PT Karya Solusi Prima Sejahtera,Jakarta Raya,"KUALIFIKASI	: Lulusan SI Teknik Informatika/Sistem Informasi. Memiliki pengalaman 2 tahun development menggunakan HTML5, CSS3, &amp; Javascript....",2021-12-09T20:00:55Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-3700614,2026-07-19T00:00:00Z
Senior Fullstack Developer,PT. K-LINK INDONESIA,Jakarta Selatan,Tugas dan Tanggung Jawab Bertanggung jawab untuk menjaga dan mengembangkan semua bagian dari sistem pelayanan Merencanakan dan melaksanakan struktur...,2021-12-09T20:00:54Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-fullstack-developer-3700726,2026-07-19T00:00:00Z
IT Software Engineer (Developer) Specialist,PT Bussan Auto Finance (BAF),Jakarta Selatan,Job Description : Coordinate the development of new application systems (new applications and supporting applications) Coordinating the implementation...,2021-12-09T20:00:52Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-software-engineer-developer-specialist-3700917,2026-07-19T00:00:00Z
Backend Engineer,PT FinAccel Teknologi Indonesia,Jakarta Raya,"FinAccel is looking for Backend engineers to join their R&amp;D center in Jakarta, Indonesia. The team is responsible for developing new product...",2021-12-09T20:00:52Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-engineer-3700893,2026-07-19T00:00:00Z
Senior Full Stack Engineer,PT Agri Pintar Asia,Jakarta Selatan,"Who we areSemaai co-founders are ex Entrepreneurs, Goldman Sachs, World Bank, Schlumberger, with 30 years of rich experience in the technology,...",2021-12-09T20:00:52Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-full-stack-engineer-3700932,2026-07-19T00:00:00Z
Full-Stack Developer,,Jakarta Utara,Full Stack Developer Responsibilities: Developing front end website architecture. Designing user interactions on web pages. Developing back-end...,2021-12-09T20:00:49Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/full-stack-developer-3705391,2026-07-19T00:00:00Z
Front End Engineer,PT Asuransi Jiwa Sequis Life,Jakarta Selatan,Job Summary:Develop visual frontend of the digital platform end-to-end. Responsible for implementing platform designs prepared by UX/UI Designer into...,2021-12-09T20:00:48Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-engineer-3705470,2026-07-19T00:00:00Z
Backend Developer,PT Danafix Online Indonesia,Yogyakarta,Job Requirements: Understand Architecture Microservices Good knowledge in Java programming language is a must Good knowledge Spring boot framework...,2021-12-09T20:00:48Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-developer-3705450,2026-07-19T00:00:00Z
BACKEND DEVELOPER,mandaya royal hospital puri,Tangerang,"Min. Pendidikan IT Bootcamp atau S1 IT Memiliki pemahaman yang baik mengenai OOP, SQL, NOSQL Database Paham mengenai komunikasi Client - Server &amp;...",2021-12-09T20:00:46Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-developer-3705620,2026-07-19T00:00:00Z
BackEnd Developer (Node.JS / GoLang),PT. Tradaru Digital Niaga,Bandung,"Job description: Collaborate in agile software development teams Building, testing, optimizing stable and great products Maintain documentation, code...",2021-12-09T20:00:44Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-developer-node-js-golang-3705839,2026-07-19T00:00:00Z
Software Developer,PT Intersolusi Teknologi Asia,Tasikmalaya,Responsibilities : Designing algorithms and flowcharts to create new software programs and systems Producing efficient and elegant code based on...,2021-12-09T20:00:39Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-developer-3706206,2026-07-19T00:00:00Z
Software Developer Syariah,PT Asuransi Central Asia,Jakarta Raya,Job Responsibilities:  Analyze business process Analyze system functionally Coding and programming Qualifications: Minimum education of S1 majoring in...,2021-12-09T20:00:38Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-developer-syariah-3706223,2026-07-19T00:00:00Z
Backend Engineer,PT Global Sukses Solusi,Yogyakarta,Job Summary Our junior programmer will develop and maintain custom modifications to ERP's core system. Develop and maintain data integration and...,2021-12-09T20:00:37Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-engineer-3706303,2026-07-19T00:00:00Z
"Software Engineer, Full-stack",DOCDOC PTE.LTD,Jakarta Selatan,"Responsibilities: Develop, maintain and optimize secure and scalable applications in an agile environment, and following industry best practices Work...",2021-12-09T20:00:36Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-full-stack-3706364,2026-07-19T00:00:00Z
